 progress|48001|1|0
 window_size|48001|1|0.002833843231201172
 rtt|48001|1|0.003229856491088867
 progress|48001|2|0.2120809555053711
 window_size|48001|2|0.21230792999267578
 rtt|48001|0.21195101737976074|0.21275019645690918
 progress|48001|3|0.30201005935668945
 window_size|48001|2|0.302278995513916
 rtt|48001|0.21195101737976074|0.3026719093322754
 progress|48001|4|0.42484617233276367
 window_size|48001|3|0.4251101016998291
 rtt|48001|0.35154979676008224|0.42526793479919434
 progress|48001|5|0.507282018661499
 window_size|48001|3|0.5075500011444092
 rtt|48001|0.35154979676008224|0.5079910755157471
 progress|48001|6|0.5236051082611084
 window_size|48001|4|0.5240011215209961
 rtt|48001|0.32513805758208036|0.524176836013794
 progress|48001|7|0.6105117797851562
 window_size|48001|4|0.6107819080352783
 rtt|48001|0.32513805758208036|0.6112320423126221
 progress|48001|8|0.6381750106811523
 window_size|48001|5|0.6385700702667236
 rtt|48001|0.3165063961641863|0.6387457847595215
 progress|48001|9|0.7110729217529297
 window_size|48001|5|0.7112901210784912
 rtt|48001|0.3165063961641863|0.7116880416870117
 progress|48001|10|0.7282018661499023
 window_size|48001|6|0.7284679412841797
 rtt|48001|0.2800727136054775|0.7286458015441895
 progress|48001|11|0.7539799213409424
 window_size|48001|7|0.7542459964752197
 rtt|48001|0.2572896568271972|0.7544119358062744
 progress|48001|12|0.8126139640808105
 window_size|48001|7|0.813032865524292
 rtt|48001|0.2572896568271972|0.8134148120880127
 progress|48001|13|0.8403499126434326
 window_size|48001|8|0.84073805809021
 rtt|48001|0.2332346251762374|0.8409709930419922
 progress|48001|14|0.8683760166168213
 window_size|48001|9|0.8686490058898926
 rtt|48001|0.21851069290852365|0.8688368797302246
 progress|48001|15|0.94474196434021
 window_size|48001|10|0.9449479579925537
 rtt|48001|0.1952969735908603|0.9450528621673584
 progress|48001|16|0.9697659015655518
 window_size|48001|11|0.9699828624725342
 rtt|48001|0.1897676583557173|0.970106840133667
 progress|48001|17|0.9971621036529541
 window_size|48001|12|0.9975969791412354
 rtt|48001|0.17934606592881774|0.9978010654449463
 progress|48001|18|1.050692081451416
 window_size|48001|13|1.050900936126709
 rtt|48001|0.14794206939036253|1.0512290000915527
 progress|48001|19|1.0773370265960693
 window_size|48001|14|1.077617883682251
 rtt|48001|0.14466973366118305|1.0777859687805176
 progress|48001|20|1.1063051223754883
 window_size|48001|15|1.10670804977417
 rtt|48001|0.13712022105002425|1.1068921089172363
 progress|48001|21|1.181715965270996
 window_size|48001|16|1.1822068691253662
 rtt|48001|0.14261082705433703|1.1823921203613281
 progress|48001|22|1.2075259685516357
 window_size|48001|17|1.2079617977142334
 rtt|48001|0.13870900969383992|1.208169937133789
 progress|48001|23|1.2358341217041016
 window_size|48001|18|1.2361140251159668
 rtt|48001|0.13069634742015457|1.2362639904022217
 progress|48001|24|1.290503978729248
 window_size|48001|19|1.2906959056854248
 rtt|48001|0.11863322568594731|1.2908079624176025
 progress|48001|25|1.3218538761138916
 window_size|48001|20|1.3219959735870361
 rtt|48001|0.11208843527128207|1.3221189975738525
 progress|48001|26|1.344196081161499
 window_size|48001|21|1.3445160388946533
 rtt|48001|0.11212346324213766|1.3446829319000244
 progress|48001|27|1.4227797985076904
 window_size|48001|22|1.4229860305786133
 rtt|48001|0.1312508731082179|1.4231479167938232
 progress|48001|28|1.4466538429260254
 window_size|48001|23|1.4469780921936035
 rtt|48001|0.12706164595449432|1.4471399784088135
 progress|48001|29|1.4740548133850098
 window_size|48001|24|1.4744288921356201
 rtt|48001|0.11843998379793685|1.4745919704437256
 progress|48001|30|1.5288429260253906
 window_size|48001|25|1.5291249752044678
 rtt|48001|0.11250448464541729|1.5296368598937988
 progress|48001|31|1.5585148334503174
 window_size|48001|26|1.5586609840393066
 rtt|48001|0.10535584046655827|1.5587849617004395
 progress|48001|32|1.5803508758544922
 window_size|48001|27|1.580505132675171
 rtt|48001|0.1042265131436765|1.5806159973144531
 progress|48001|33|1.6608388423919678
 window_size|48001|28|1.6613619327545166
 rtt|48001|0.12914787573111516|1.6617751121520996
 progress|48001|34|1.6826958656311035
 window_size|48001|29|1.6829099655151367
 rtt|48001|0.12465258223782857|1.6830778121948242
 progress|48001|35|1.7110090255737305
 window_size|48001|30|1.7114639282226562
 rtt|48001|0.1137676714056929|1.7116270065307617
 progress|48001|36|1.7693939208984375
 window_size|48001|31|1.7697808742523193
 rtt|48001|0.11374757126210175|1.7699999809265137
 progress|48001|37|1.7973709106445312
 window_size|48001|32|1.7976551055908203
 rtt|48001|0.10638932638218071|1.7977969646453857
 progress|48001|38|1.8268909454345703
 window_size|48001|33|1.8272089958190918
 rtt|48001|0.09803361787405006|1.8273789882659912
 progress|48001|39|1.9013481140136719
 window_size|48001|34|1.9016461372375488
 rtt|48001|0.11873078664901596|1.9024980068206787
 progress|48001|40|1.9198710918426514
 window_size|48001|35|1.9201300144195557
 rtt|48001|0.11863112026060074|1.9202711582183838
 progress|48001|41|1.9493169784545898
 window_size|48001|36|1.9496040344238281
 rtt|48001|0.107215298678544|1.9497549533843994
 progress|48001|42|2.0063648223876953
 window_size|48001|37|2.0067689418792725
 rtt|48001|0.1081206436343771|2.0072519779205322
 progress|48001|43|2.0345849990844727
 window_size|48001|38|2.034853935241699
 rtt|48001|0.10108091630040034|2.0350148677825928
 progress|48001|44|2.0652217864990234
 window_size|48001|39|2.0654900074005127
 rtt|48001|0.0924352031320594|2.0656697750091553
 progress|48001|45|2.1384670734405518
 window_size|48001|40|2.138664960861206
 rtt|48001|0.11370578012482202|2.138823986053467
 progress|48001|46|2.1596009731292725
 window_size|48001|41|2.160007953643799
 rtt|48001|0.11232974234206655|2.1601758003234863
 progress|48001|47|2.187131881713867
 window_size|48001|42|2.187488079071045
 rtt|48001|0.10364306554235267|2.187656879425049
 progress|48001|48|2.243729829788208
 window_size|48001|43|2.2441279888153076
 rtt|48001|0.1053305134416548|2.244601011276245
 progress|48001|49|2.2817580699920654
 window_size|48001|44|2.282166004180908
 rtt|48001|0.09128438505931424|2.2823281288146973
 progress|48001|50|2.3028109073638916
 window_size|48001|45|2.303079843521118
 rtt|48001|0.09304317028460374|2.3032379150390625
 progress|48001|51|2.3752880096435547
 window_size|48001|46|2.3755710124969482
 rtt|48001|0.11374065869162514|2.375756025314331
 progress|48001|52|2.397804021835327
 window_size|48001|47|2.398117780685425
 rtt|48001|0.11083680560306812|2.3982808589935303
 progress|48001|53|2.4256608486175537
 window_size|48001|48|2.425934076309204
 rtt|48001|0.10199591126005063|2.42610502243042
 progress|48001|54|2.4852919578552246
 window_size|48001|49|2.485707998275757
 rtt|48001|0.10726294387045293|2.4858779907226562
 progress|48001|55|2.523024797439575
 window_size|48001|50|2.5233399868011475
 rtt|48001|0.09309341594516259|2.5235190391540527
 progress|48001|56|2.541374921798706
 window_size|48001|51|2.5416479110717773
 rtt|48001|0.0966712179205413|2.5418078899383545
 progress|48001|57|2.6127920150756836
 window_size|48001|52|2.613208055496216
 rtt|48001|0.11547109332880547|2.613377094268799
 progress|48001|58|2.63468599319458
 window_size|48001|53|2.634992837905884
 rtt|48001|0.11220008442655344|2.6351749897003174
 progress|48001|59|2.6634750366210938
 window_size|48001|54|2.663754940032959
 rtt|48001|0.10198674671390484|2.66391921043396
 progress|48001|60|2.724118947982788
 window_size|48001|55|2.7244009971618652
 rtt|48001|0.10846670269898913|2.7245900630950928
 progress|48001|61|2.764864921569824
 window_size|48001|56|2.7652738094329834
 rtt|48001|0.09180376493433783|2.765439033508301
 progress|48001|62|2.7783820629119873
 window_size|48001|57|2.778597831726074
 rtt|48001|0.0995858005879458|2.778770923614502
 progress|48001|63|2.8559060096740723
 window_size|48001|58|2.856297016143799
 rtt|48001|0.12398528319816537|2.856462001800537
 progress|48001|64|2.8732709884643555
 window_size|48001|59|2.873682975769043
 rtt|48001|0.1224869674855641|2.873847007751465
 progress|48001|65|2.902327060699463
 window_size|48001|60|2.9027369022369385
 rtt|48001|0.10944661263026717|2.9030070304870605
 progress|48001|66|2.9619131088256836
 window_size|48001|61|2.9623348712921143
 rtt|48001|0.1131160087419133|2.9624969959259033
 progress|48001|67|3.0076119899749756
 window_size|48001|62|3.008013963699341
 rtt|48001|0.09994481939374951|3.008188009262085
 progress|48001|68|3.017256021499634
 window_size|48001|63|3.01765513420105
 rtt|48001|0.10910247692376641|3.017817974090576
 progress|48001|69|3.0941829681396484
 window_size|48001|64|3.094458818435669
 rtt|48001|0.13067174084017322|3.094650983810425
 progress|48001|70|3.1101930141448975
 window_size|48001|64.015625|3.1104230880737305
 rtt|48001|0.12827990462250974|3.1106009483337402
 progress|48001|71|3.141798973083496
 window_size|48001|64.03124618623383|3.1420841217041016
 rtt|48001|0.11156999749612237|3.1422619819641113
 progress|48001|72|3.199012041091919
 window_size|48001|64.04686356149296|3.1992950439453125
 rtt|48001|0.11228059905998|3.1994709968566895
 progress|48001|73|3.2441768646240234
 window_size|48001|64.06247712856545|3.244457960128784
 rtt|48001|0.09898447988305512|3.244623899459839
 progress|48001|74|3.2562179565429688
 window_size|48001|64.07808689023597|3.2566540241241455
 rtt|48001|0.1063756374700755|3.2568209171295166
 progress|48001|75|3.3317439556121826
 window_size|48001|64.09369284928579|3.3321568965911865
 rtt|48001|0.12720200072105742|3.332350969314575
 progress|48001|76|3.3470468521118164
 window_size|48001|64.10929500849281|3.3473360538482666
 rtt|48001|0.12608137123073837|3.347513198852539
 progress|48001|77|3.3802990913391113
 window_size|48001|64.12489337063153|3.3806569576263428
 rtt|48001|0.10856120373462637|3.380859851837158
 progress|48001|78|3.4362881183624268
 window_size|48001|64.14048793847307|3.43658185005188
 rtt|48001|0.10891254446018014|3.4367589950561523
 progress|48001|79|3.484342098236084
 window_size|48001|64.15607871478521|3.4847519397735596
 rtt|48001|0.09934761504297307|3.484920024871826
 progress|48001|80|3.4940240383148193
 window_size|48001|64.17166570233233|3.4944257736206055
 rtt|48001|0.10858127223270853|3.494586229324341
 progress|48001|81|3.57220196723938
 window_size|48001|64.1872489038755|3.572489023208618
 rtt|48001|0.1315339107454132|3.5726730823516846
 progress|48001|82|3.58764386177063
 window_size|48001|64.2028283221724|3.5880589485168457
 rtt|48001|0.1295217878988803|3.5882160663604736
 progress|48001|83|3.6170449256896973
 window_size|48001|64.21840395997735|3.617324113845825
 rtt|48001|0.11412087673124965|3.617482900619507
 progress|48001|84|3.674363851547241
 window_size|48001|64.23397582004138|3.6745967864990234
 rtt|48001|0.11451655298581058|3.6747241020202637
 progress|48001|85|3.7139508724212646
 window_size|48001|64.24954390511215|3.714369058609009
 rtt|48001|0.0966275064384854|3.714524984359741
 progress|48001|86|3.7317161560058594
 window_size|48001|64.265108217934|3.7321250438690186
 rtt|48001|0.09935692064785691|3.732285976409912
 progress|48001|87|3.8042569160461426
 window_size|48001|64.28066876124794|3.804476022720337
 rtt|48001|0.11907663228475426|3.804633855819702
 progress|48001|88|3.826387882232666
 window_size|48001|64.29622553779167|3.826810121536255
 rtt|48001|0.11459851039187138|3.8269729614257812
 progress|48001|89|3.8547451496124268
 window_size|48001|64.31177855029956|3.8550899028778076
 rtt|48001|0.1040154249260334|3.855262041091919
 progress|48001|90|3.9141108989715576
 window_size|48001|64.32732780150272|3.914530038833618
 rtt|48001|0.10886840924132543|3.9147119522094727
 progress|48001|91|3.9523441791534424
 window_size|48001|64.34287329412889|3.952759027481079
 rtt|48001|0.0935981524573059|3.95292592048645
 progress|48001|92|3.9701459407806396
 window_size|48001|64.35841503090258|3.97053599357605
 rtt|48001|0.09721011058433267|3.9707038402557373
 progress|48001|93|4.0436060428619385
 window_size|48001|64.37395301454497|4.043887138366699
 rtt|48001|0.11832562591575432|4.04404878616333
 progress|48001|94|4.065179824829102
 window_size|48001|64.38948724777396|4.065455198287964
 rtt|48001|0.11457561858635114|4.065615892410278
 progress|48001|95|4.0921430587768555
 window_size|48001|64.40501773330418|4.092551946640015
 rtt|48001|0.10524625442876494|4.092720985412598
 progress|48001|96|4.1509740352630615
 window_size|48001|64.42054447384699|4.151183128356934
 rtt|48001|0.10943320743292025|4.151321172714233
 progress|48001|97|4.1938560009002686
 window_size|48001|64.43606747211047|4.194196939468384
 rtt|48001|0.09446113376413653|4.194360017776489
 progress|48001|98|4.207152843475342
 window_size|48001|64.45158673079945|4.207394123077393
 rtt|48001|0.10158894281713904|4.2075231075286865
 progress|48001|99|4.279690980911255
 window_size|48001|64.46710225261549|4.279974937438965
 rtt|48001|0.12065841577132401|4.2801549434661865
 progress|48001|100|4.303907155990601
 window_size|48001|64.4826140402569|4.304185152053833
 rtt|48001|0.11409966483170164|4.304362058639526
 progress|48001|101|4.330636024475098
 window_size|48001|64.49812209641877|4.331058025360107
 rtt|48001|0.10522910056522441|4.331248998641968
 progress|48001|102|4.390781879425049
 window_size|48001|64.5136264237929|4.391206979751587
 rtt|48001|0.11067171194953511|4.391388893127441
 progress|48001|103|4.435737133026123
 window_size|48001|64.52912702506791|4.436172962188721
 rtt|48001|0.09739750793809539|4.436336994171143
 progress|48001|104|4.445029973983765
 window_size|48001|64.54462390292915|4.445302963256836
 rtt|48001|0.10727977072303085|4.445465803146362
 progress|48001|105|4.5176849365234375
 window_size|48001|64.56011706005876|4.5180370807647705
 rtt|48001|0.12514605998442277|4.518212080001831
 progress|48001|106|4.5417258739471436
 window_size|48001|64.57560649913567|4.54201078414917
 rtt|48001|0.11750993332214626|4.542173862457275
 progress|48001|107|4.570048093795776
 window_size|48001|64.59109222283558|4.570473909378052
 rtt|48001|0.10643919494652149|4.570631980895996
 progress|48001|108|4.6289191246032715
 window_size|48001|64.606574233831|4.629361867904663
 rtt|48001|0.11012593143794464|4.629523038864136
 progress|48001|109|4.672740936279297
 window_size|48001|64.62205253479122|4.673028945922852
 rtt|48001|0.09597222389744349|4.673199892044067
 progress|48001|110|4.684139013290405
 window_size|48001|64.63752712838235|4.684455871582031
 rtt|48001|0.10457215213370728|4.684628009796143
 progress|48001|111|4.755614995956421
 window_size|48001|64.65299801726728|4.756021022796631
 rtt|48001|0.12187159015696235|4.756188869476318
 progress|48001|112|4.7799859046936035
 window_size|48001|64.66846520410574|4.780401945114136
 rtt|48001|0.11474993164168078|4.780562877655029
 progress|48001|113|4.816036939620972
 window_size|48001|64.68392869155429|4.816368818283081
 rtt|48001|0.0984900042345703|4.816540956497192
 progress|48001|114|4.866636037826538
 window_size|48001|64.69938848226626|4.866816997528076
 rtt|48001|0.09529566085631379|4.866949796676636
 progress|48001|115|4.9107677936553955
 window_size|48001|64.71484457889187|4.911172151565552
 rtt|48001|0.08510523382943867|4.911332845687866
 progress|48001|116|4.922796010971069
 window_size|48001|64.73029698407815|4.923191070556641
 rtt|48001|0.09575488343874998|4.923358917236328
 progress|48001|117|4.992738962173462
 window_size|48001|64.74574570046896|4.992983102798462
 rtt|48001|0.1138510873836287|4.993147850036621
 progress|48001|118|5.017493963241577
 window_size|48001|64.76119073070502|5.017768859863281
 rtt|48001|0.1082236289082498|5.017924070358276
 progress|48001|119|5.054077863693237
 window_size|48001|64.7766320774239|5.054485082626343
 rtt|48001|0.0931275120742663|5.05465292930603
 progress|48001|120|5.106449842453003
 window_size|48001|64.79206974326002|5.106755018234253
 rtt|48001|0.09297726588914944|5.1069231033325195
 progress|48001|121|5.148474216461182
 window_size|48001|64.80750373084464|5.148797988891602
 rtt|48001|0.0813419351233988|5.148975849151611
 progress|48001|122|5.161014080047607
 window_size|48001|64.82293404280594|5.161375999450684
 rtt|48001|0.0924926821810828|5.161548137664795
 progress|48001|123|5.229662895202637
 window_size|48001|64.83836068176893|5.229931116104126
 rtt|48001|0.1100528477971075|5.230101108551025
 progress|48001|124|5.254810810089111
 window_size|48001|64.85378365035551|5.255098819732666
 rtt|48001|0.10481983389885961|5.255277156829834
 progress|48001|125|5.291834831237793
 window_size|48001|64.86920295118445|5.292060852050781
 rtt|48001|0.09004353607450416|5.292220830917358
 progress|48001|126|5.343727111816406
 window_size|48001|64.88461858687143|5.344123840332031
 rtt|48001|0.09013414052177325|5.344304800033569
 progress|48001|127|5.386229991912842
 window_size|48001|64.900030560029|5.386455059051514
 rtt|48001|0.07976938817237075|5.386640787124634
 progress|48001|128|5.398370027542114
 window_size|48001|64.91543887326661|5.39864706993103
 rtt|48001|0.09151856173851565|5.398821830749512
 progress|48001|129|5.469743967056274
 window_size|48001|64.93084352919064|5.470031023025513
 rtt|48001|0.11198856506476489|5.470202207565308
 progress|48001|130|5.492847204208374
 window_size|48001|64.94624453040434|5.493112087249756
 rtt|48001|0.1081409374575032|5.493288993835449
 progress|48001|131|5.528641939163208
 window_size|48001|64.96164187950791|5.528875112533569
 rtt|48001|0.09335407201690828|5.529062986373901
 progress|48001|132|5.582118988037109
 window_size|48001|64.97703557909843|5.582546949386597
 rtt|48001|0.09433154609846374|5.582712173461914
 progress|48001|133|5.625493049621582
 window_size|48001|64.99242563176992|5.625899076461792
 rtt|48001|0.08366852184675298|5.626058101654053
 progress|48001|134|5.636629104614258
 window_size|48001|65.00781204011334|5.637022972106934
 rtt|48001|0.09535044079132035|5.637193918228149
 progress|48001|135|5.707581043243408
 window_size|48001|65.02319480671657|5.707978010177612
 rtt|48001|0.11453822519905262|5.708147048950195
 progress|48001|136|5.730366945266724
 window_size|48001|65.03857393416445|5.730695962905884
 rtt|48001|0.11023886082982906|5.7308759689331055
 progress|48001|137|5.76589298248291
 window_size|48001|65.05394942503871|5.76617693901062
 rtt|48001|0.09506164102522081|5.766361951828003
 progress|48001|138|5.82172703742981
 window_size|48001|65.06932128191809|5.822145938873291
 rtt|48001|0.0980480585903404|5.822304964065552
 progress|48001|139|5.864825010299683
 window_size|48001|65.08468950737826|5.865108013153076
 rtt|48001|0.0859914131491538|5.86526894569397
 progress|48001|140|5.875514984130859
 window_size|48001|65.10005410399182|5.875842094421387
 rtt|48001|0.09754415720423258|5.876024007797241
 progress|48001|141|5.946689128875732
 window_size|48001|65.11541507432838|5.947076797485352
 rtt|48001|0.11636587466579013|5.947246074676514
 progress|48001|142|5.96807599067688
 window_size|48001|65.1307724209545|5.968480110168457
 rtt|48001|0.11276673563085943|5.968658924102783
 progress|48001|143|6.00395393371582
 window_size|48001|65.1461261464337|6.004234075546265
 rtt|48001|0.0965927878898461|6.004394054412842
 progress|48001|144|6.058692932128906
 window_size|48001|65.16147625332651|6.058956146240234
 rtt|48001|0.09821729795967814|6.059113025665283
 progress|48001|145|6.10208797454834
 window_size|48001|65.17682274419042|6.102372884750366
 rtt|48001|0.0865707013570386|6.102547883987427
 progress|48001|146|6.113555908203125
 window_size|48001|65.1921656215799|6.113981008529663
 rtt|48001|0.0973770015426928|6.11417293548584
 progress|48001|147|6.18347692489624
 window_size|48001|65.20750488804644|6.18370509147644
 rtt|48001|0.11511403847667223|6.183837890625
 progress|48001|148|6.2047648429870605
 window_size|48001|65.22284054613851|6.205050230026245
 rtt|48001|0.11178694137196116|6.205220937728882
 progress|48001|149|6.240135908126831
 window_size|48001|65.23817259840159|6.240354061126709
 rtt|48001|0.09614667210788583|6.240554094314575
 progress|48001|150|6.295249938964844
 window_size|48001|65.25350104737817|6.295398950576782
 rtt|48001|0.09845407609564998|6.2955241203308105
 progress|48001|151|6.339679956436157
 window_size|48001|65.26882589560775|6.3399670124053955
 rtt|48001|0.08781887672840327|6.340152978897095
 progress|48001|152|6.350382089614868
 window_size|48001|65.28414714562685|6.350620985031128
 rtt|48001|0.09883409906919383|6.35078501701355
 progress|48001|153|6.4199159145355225
 window_size|48001|65.29946479996902|6.420109033584595
 rtt|48001|0.11580618701653006|6.420219898223877
 progress|48001|154|6.441219091415405
 window_size|48001|65.31477886116483|6.441431045532227
 rtt|48001|0.11213347180711064|6.441541910171509
 progress|48001|155|6.477167844772339
 window_size|48001|65.33008933174187|6.477461099624634
 rtt|48001|0.09598699795752531|6.47763991355896
 progress|48001|156|6.532581806182861
 window_size|48001|65.3453962142248|6.532865047454834
 rtt|48001|0.09866338514135278|6.5330259799957275
 progress|48001|157|6.567960977554321
 window_size|48001|65.3606995111353|6.568385124206543
 rtt|48001|0.08805453111317635|6.568542957305908
 progress|48001|158|6.588191986083984
 window_size|48001|65.37599922499209|6.588489055633545
 rtt|48001|0.09068834556227917|6.588623046875
 progress|48001|159|6.656709909439087
 window_size|48001|65.39129535831096|6.656994104385376
 rtt|48001|0.10845613223818794|6.657171010971069
 progress|48001|160|6.678913116455078
 window_size|48001|65.40658791360475|6.6791980266571045
 rtt|48001|0.10600482830145597|6.679366827011108
 progress|48001|161|6.714148044586182
 window_size|48001|65.42187689338338|6.714436054229736
 rtt|48001|0.09200443285881986|6.714611053466797
 progress|48001|162|6.771878957748413
 window_size|48001|65.43716230015382|6.772149085998535
 rtt|48001|0.0978552097026793|6.772307872772217
 progress|48001|163|6.805423974990845
 window_size|48001|65.45244413642008|6.805657148361206
 rtt|48001|0.08904991349716193|6.805775880813599
 progress|48001|164|6.826740980148315
 window_size|48001|65.46772240468331|6.82702898979187
 rtt|48001|0.0907929970978878|6.827230930328369
 progress|48001|165|6.895241022109985
 window_size|48001|65.4829971074417|6.895633935928345
 rtt|48001|0.1082899941108866|6.895794868469238
 progress|48001|166|6.915848970413208
 window_size|48001|65.49826824719054|6.916079759597778
 rtt|48001|0.10717148079772951|6.916244983673096
 progress|48001|167|6.952301979064941
 window_size|48001|65.51353582642218|6.952593803405762
 rtt|48001|0.0919736758346785|6.952759027481079
 progress|48001|168|7.0088279247283936
 window_size|48001|65.52879984762613|7.009059190750122
 rtt|48001|0.09665106278828357|7.009220838546753
 progress|48001|169|7.042768955230713
 window_size|48001|65.54406031328894|7.043126106262207
 rtt|48001|0.08798200182952992|7.043287038803101
 progress|48001|170|7.063899993896484
 window_size|48001|65.55931722589429|7.064237117767334
 rtt|48001|0.09000546418192473|7.0644800662994385
 progress|48001|171|7.1318299770355225
 window_size|48001|65.57457058792298|7.132016897201538
 rtt|48001|0.10734343130138208|7.132142066955566
 progress|48001|172|7.153141021728516
 window_size|48001|65.58982040185289|7.153349876403809
 rtt|48001|0.10592488462161082|7.153477907180786
 progress|48001|173|7.189548015594482
 window_size|48001|65.60506667015906|7.189838171005249
 rtt|48001|0.09105962551407967|7.190008163452148
 progress|48001|174|7.245157957077026
 window_size|48001|65.62030939531363|7.245404005050659
 rtt|48001|0.09500986627539248|7.24553918838501
 progress|48001|175|7.282959938049316
 window_size|48001|65.63554857978586|7.283246040344238
 rtt|48001|0.08364110351197815|7.2834391593933105
 progress|48001|176|7.301255941390991
 window_size|48001|65.65078422604216|7.301607847213745
 rtt|48001|0.08935293313830636|7.301801919937134
 progress|48001|177|7.368381023406982
 window_size|48001|65.66601633654608|7.368499040603638
 rtt|48001|0.1060214972589931|7.368666887283325
 progress|48001|178|7.390568017959595
 window_size|48001|65.6812449137583|7.390669107437134
 rtt|48001|0.10413877926224978|7.390794992446899
 progress|48001|179|7.426491975784302
 window_size|48001|65.69646996013665|7.42661714553833
 rtt|48001|0.09006346111551708|7.4267189502716064
 progress|48001|180|7.481451034545898
 window_size|48001|65.71169147813613|7.481735944747925
 rtt|48001|0.09352994416404234|7.481898069381714
 progress|48001|181|7.519020080566406
 window_size|48001|65.72690947020887|7.519254922866821
 rtt|48001|0.08254452596260725|7.51941990852356
 progress|48001|182|7.53765606880188
 window_size|48001|65.74212393880416|7.5378828048706055
 rtt|48001|0.08812309834757523|7.538079023361206
 progress|48001|183|7.6061530113220215
 window_size|48001|65.75733488636847|7.6064369678497314
 rtt|48001|0.1064586125283554|7.60661506652832
 progress|48001|184|7.628346920013428
 window_size|48001|65.77254231534545|7.628761053085327
 rtt|48001|0.1046364058862416|7.628927946090698
 progress|48001|185|7.663489103317261
 window_size|48001|65.7877462281759|7.663816928863525
 rtt|48001|0.09106224855496103|7.664000988006592
 progress|48001|186|7.718250036239624
 window_size|48001|65.80294662729783|7.718395948410034
 rtt|48001|0.09427854134305728|7.71851110458374
 progress|48001|187|7.757461071014404
 window_size|48001|65.81814351514639|7.757642030715942
 rtt|48001|0.0818295299006592|7.757745981216431
 progress|48001|188|7.773711204528809
 window_size|48001|65.83333689415396|7.773935079574585
 rtt|48001|0.08959303016757422|7.77411413192749
 progress|48001|189|7.843838930130005
 window_size|48001|65.84852676675008|7.844300985336304
 rtt|48001|0.10918028672452337|7.844483137130737
 progress|48001|190|7.864763975143433
 window_size|48001|65.86371313536152|7.864994049072266
 rtt|48001|0.10753951835220425|7.8651509284973145
 progress|48001|191|7.902611017227173
 window_size|48001|65.87889600241223|7.9030609130859375
 rtt|48001|0.09122432681303852|7.903230905532837
 progress|48001|192|7.954543828964233
 window_size|48001|65.89407537032336|7.954719066619873
 rtt|48001|0.09141483515706363|7.9548468589782715
 progress|48001|193|7.9938459396362305
 window_size|48001|65.9092512415133|7.993983030319214
