 progress|48003|1|0
 window_size|48003|1|0.0010929107666015625
 rtt|48003|1|0.0012788772583007812
 progress|48003|2|0.8296151161193848
 window_size|48003|2|0.8298459053039551
 rtt|48003|0.8294768333435059|0.8299820423126221
 progress|48003|3|0.9339599609375
 window_size|48003|2|0.9343948364257812
 rtt|48003|0.8294768333435059|0.9345300197601318
 progress|48008|1|1.5120477676391602
 window_size|48008|1|1.512281894683838
 rtt|48008|1|1.512441873550415
 progress|48003|4|1.6556289196014404
 window_size|48003|3|1.6560719013214111
 rtt|48003|1.3700480312108994|1.656256914138794
 progress|48003|5|1.761413812637329
 window_size|48003|3|1.7618098258972168
 rtt|48003|1.3700480312108994|1.7619829177856445
 progress|48003|6|1.773019790649414
 window_size|48003|4|1.7734119892120361
 rtt|48003|1.133407887071371|1.7735719680786133
 progress|48003|7|1.8761539459228516
 window_size|48003|4|1.8764300346374512
 rtt|48003|1.133407887071371|1.8765959739685059
 progress|48003|8|2.4772520065307617
 window_size|48003|5|2.4776859283447266
 rtt|48003|1.4159694851841778|2.477858066558838
 progress|48003|9|2.5811989307403564
 window_size|48003|5|2.581418037414551
 rtt|48003|1.4159694851841778|2.5815768241882324
 progress|48003|10|2.6003880500793457
 window_size|48003|6|2.6006829738616943
 rtt|48003|1.2189069208106957|2.6008589267730713
 progress|48003|11|2.622335910797119
 window_size|48003|7|2.6227469444274902
 rtt|48003|1.131408125453163|2.6229259967803955
 progress|48003|12|2.7270050048828125
 window_size|48003|7|2.727426052093506
 rtt|48003|1.131408125453163|2.7276611328125
 progress|48003|13|2.7411201000213623
 window_size|48003|8|2.7414069175720215
 rtt|48003|0.9664961689577467|2.741593837738037
 progress|48003|14|2.847090005874634
 window_size|48003|8|2.847501039505005
 rtt|48003|0.9664961689577467|2.8476738929748535
 progress|48003|15|2.9526870250701904
 window_size|48003|8|2.953099012374878
 rtt|48003|0.9664961689577467|2.9533369541168213
 progress|48003|16|3.3081789016723633
 window_size|48003|9|3.3083908557891846
 rtt|48003|1.1448938854434232|3.3085129261016846
 progress|48003|17|3.3630199432373047
 window_size|48003|9|3.3634369373321533
 rtt|48003|1.1448938854434232|3.363600969314575
 progress|48008|2|3.363935947418213
 window_size|48008|2|3.3640990257263184
 rtt|48008|0.780864953994751|3.364255905151367
 progress|48003|18|3.43169903755188
 window_size|48003|10|3.431994915008545
 rtt|48003|1.008531577025039|3.4321720600128174
 progress|48008|3|3.4324920177459717
 window_size|48008|2|3.432656764984131
 rtt|48008|0.780864953994751|3.4328057765960693
 progress|48003|19|3.4660680294036865
 window_size|48003|11|3.466465950012207
 rtt|48003|0.958274262907338|3.466628074645996
 progress|48003|20|3.504462718963623
 window_size|48003|12|3.5047647953033447
 rtt|48003|0.8932779600321692|3.5049641132354736
 progress|48003|21|3.5924978256225586
 window_size|48003|13|3.592941999435425
 rtt|48003|0.7868229868359313|3.593122959136963
 progress|48003|22|3.6238961219787598
 window_size|48003|14|3.6241118907928467
 rtt|48003|0.7374378361737757|3.6242728233337402
